year,location,site,file_name,blade_num,prevelance,severity,lesion_area,healthy_area,correct_num
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.1_5.jpg,1,1,11.10143171,324.6732261,2599.933568,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.1_5.jpg,2,1,0.184675234,0.910298765,492.0084028,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.1_5.jpg,3,1,3.314096995,10.34185579,301.7146653,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.1_5.jpg,4,1,4.576160972,100.4506607,2094.635162,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.1_5.jpg,5,1,3.512849945,109.5123528,3007.966461,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.10_12.jpg,10,1,2.275156481,19.91166332,855.2660873,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.10_12.jpg,11,1,14.6102034,205.3594513,1200.229819,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.10_12.jpg,12,1,5.321788699,77.97687446,1387.261204,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.16_17.jpg,16,1,34.71506224,346.6388969,651.8870296,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.16_17.jpg,17,1,5.197238979,22.95496984,418.7212726,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.4_8.jpg,0,0,0,0,1644.123456,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.4_8.jpg,1,1,5.809848692,78.98592359,1280.531816,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.4_8.jpg,2,1,0.757838692,14.74073542,1930.361247,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.4_8.jpg,3,0,0,0,6.018385521,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.4_8.jpg,4,1,3.506179787,115.8898305,3189.412166,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.4_8.jpg,5,0,0,0,1448.211721,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.18_20.jpg,18,0,0,0,2398.98736,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.18_20.jpg,19,1,9.221599209,613.2792301,6037.185794,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.18_20.jpg,20,0,0,0,5827.637532,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.1_5.jpg,1,1,13.18542517,106.8335248,703.4059897,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.1_5.jpg,2,1,16.00643331,357.912597,1878.142057,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.1_5.jpg,3,1,46.06573328,141.9563344,166.2040362,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.1_5.jpg,4,1,8.060342551,82.2141626,937.7693192,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.1_5.jpg,5,1,11.3391802,32.73125539,255.9250215,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.1_6.jpg,1,0,0,0,607.4403907,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.1_6.jpg,2,0,0,0,225.7810256,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.1_6.jpg,3,0,0,0,1851.694915,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.1_6.jpg,4,1,2.290253151,79.00028727,3370.412597,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.1_6.jpg,5,1,6.057341795,83.59666762,1296.491669,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.1_6.jpg,6,1,1.263402843,28.95180982,2262.622091,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.7_11.jpg,0,0,0,0,6.330795748,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.7_11.jpg,1,0,0,0,2769.180911,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.7_11.jpg,2,1,8.130895625,200.2621373,2262.715455,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.7_11.jpg,3,0,0,0,11.31140477,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.7_11.jpg,4,1,1.56315725,38.03145648,2394.958345,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.7_11.jpg,5,1,25.59188041,817.2579718,2376.168845,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.7_11.jpg,6,0,0,0,1309.20892,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.7_11.jpg,7,1,9.902899163,325.7917983,2964.071028,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.18_20.jpg,18,1,14.41279866,459.5536484,2728.957196,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.18_20.jpg,19,1,2.901874323,37.66877334,1260.41547,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.18_20.jpg,20,1,1.957518851,29.2714019,1466.060399,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.13_15.jpg,13,0,0,0,746.9836254,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.13_15.jpg,14,1,3.837505925,136.2108589,3413.252298,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.13_15.jpg,15,1,5.746913497,84.10298765,1379.34322,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.6_10.jpg,6,1,18.99185748,227.3969405,969.9421862,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.6_10.jpg,7,0,0,0,1076.703893,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.6_10.jpg,8,0,0,0,673.064493,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.6_10.jpg,9,1,3.842579392,57.83000575,1447.148808,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.6_10.jpg,10,1,0.190874386,0.754093651,394.3191612,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.16_20.jpg,0,1,100,18.9762281,0,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.16_20.jpg,1,0,0,0,2880.991454,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.16_20.jpg,2,1,0.649013643,10.57526573,1618.861319,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.16_20.jpg,3,0,0,0,803.8997415,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.16_20.jpg,4,1,19.81135807,449.6427032,1819.978095,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.5.L.16_20.jpg,5,1,0.646171359,7.684573398,1181.56241,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.1_3.jpg,1,1,10.81875373,492.1466533,4056.867639,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.1_3.jpg,2,0,0,0,1240.77133,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.6.L.1_3.jpg,3,1,26.59328709,1042.315427,2877.152758,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.16_17.jpg,16,1,2.899538721,41.84860672,1401.436369,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.1.U.16_17.jpg,17,1,7.239615577,52.9104424,677.9355789,TRUE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.13_17.jpg,0,0,0,0,135.1982189,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.13_17.jpg,1,1,1.830500971,35.92897156,1926.865484,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.13_17.jpg,2,1,0.8674752,18.33883941,2095.708848,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.13_17.jpg,3,1,0.512481891,6.535478311,1268.724864,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.13_17.jpg,4,1,31.5294918,639.0835967,1387.855501,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.4.L.13_17.jpg,5,1,3.923186697,60.86074404,1490.448147,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,0,0,0,0,982.7204826,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,1,1,0.386342442,2.655486929,684.684717,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,2,1,16.6726329,6.689887963,33.43507613,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,3,0,0,0,1002.465168,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,4,1,3.135635168,31.05070382,959.201738,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,5,1,0.584070103,5.885521402,1001.788279,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,6,0,0,0,13.5287992,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,7,0,0,0,10.08690032,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,8,1,14.80507579,190.8575122,1098.278153,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,9,1,12.54756007,54.29653835,378.4293307,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.13_20.jpg,10,1,0.641141837,3.429330652,531.4492962,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.1_6.jpg,0,1,0.731664732,5.567724792,755.3989515,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.1_6.jpg,1,1,16.67064455,206.9232979,1034.320238,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.1_6.jpg,2,0,0,0,673.777291,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.1_6.jpg,3,0,0,0,754.1295605,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.1_6.jpg,4,1,9.587567494,16.48233266,155.4312698,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.1_6.jpg,5,0,0,0,0.517092789,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.1_6.jpg,6,1,4.790885072,50.85463947,1010.63272,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.3.U.1_6.jpg,7,1,0.529115021,7.630709566,1434.533898,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.2.U.11_15.jpg,0,0,0,0,734.0993967,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.2.U.11_15.jpg,1,1,9.994526399,146.5455329,1319.712367,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.2.U.11_15.jpg,2,1,19.8244525,159.4100115,644.6980034,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.2.U.11_15.jpg,3,1,100,19.41970698,0,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.2.U.11_15.jpg,4,0,0,0,887.4048406,FALSE
2019,Bodega Bay,A Westside Park/Disease Scans/,BB.A.2.U.11_15.jpg,5,1,19.25237578,134.6936943,564.9274634,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.10_15.jpg,0,1,41.8046405,13.10147946,18.23829359,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.10_15.jpg,1,1,6.970775301,51.10420856,682.0166619,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.10_15.jpg,2,0,0,0,72.01773916,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.10_15.jpg,3,1,3.500893587,33.20166619,915.175237,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.10_15.jpg,4,1,3.695652174,0.976730824,25.45245619,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.10_15.jpg,5,1,54.96688742,0.596093077,0.488365412,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.10_15.jpg,6,1,9.589779555,32.89823327,310.1569233,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.10_15.jpg,7,1,7.309339069,52.22996265,662.3348176,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.10_15.jpg,8,1,8.188478667,17.39801781,195.0714594,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.10_15.jpg,9,1,22.82611587,138.6562769,468.7895001,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.16_20.jpg,0,1,2.92121225,4.937517955,164.0853921,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.16_20.jpg,1,1,47.19954925,222.601264,249.0160873,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.16_20.jpg,2,1,2.222373437,27.56032749,1212.570023,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.16_20.jpg,3,0,0,0,21.39830508,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.16_20.jpg,4,1,4.557041517,39.6078713,829.5496984,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.16_20.jpg,5,1,1.248599785,12.56822752,994.0175237,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.1.U.16_20.jpg,6,1,2.204193031,22.27269463,988.1966389,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,0,1,42.19590888,233.4063488,319.74289,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,1,1,63.99581486,555.6844298,312.6292732,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,2,1,2.622181679,35.66324332,1324.396725,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,3,1,67.37554355,615.3655559,297.971129,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,4,0,0,0,24.92099971,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,5,1,0.449748799,6.625251365,1466.475151,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,6,1,85.72223596,49.78095375,8.291439242,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,7,1,46.26237213,946.8776932,1099.877909,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,8,1,44.62316266,41.04424016,50.93543522,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,9,1,26.56758308,224.3428612,620.0804367,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,10,1,29.97296567,39.81255386,93.01565642,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,11,1,52.52602123,1477.168917,1335.092287,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,12,1,54.45796072,398.7557455,333.4709853,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,13,1,80.3273567,424.7127262,104.014651,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,14,1,0.162887673,1.256822752,770.3318012,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.8_15.jpg,15,0,0,0,196.5078282,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.1_7.jpg,0,1,0.235237761,0.493751795,209.4010342,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.1_7.jpg,1,1,7.599023018,112.0008618,1361.884157,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.1_7.jpg,2,1,0.528896836,7.917983338,1489.157211,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.1_7.jpg,3,1,1.105374944,12.80163746,1145.324619,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.1_7.jpg,4,1,0.062776314,0.71818443,1143.319089,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.1_7.jpg,5,1,100,0.732548118,0,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.1_7.jpg,6,1,3.904116547,46.22953174,1137.893206,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.1_7.jpg,7,1,2.353170684,24.25667912,1006.551637,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.1_7.jpg,8,1,6.505862003,2.431054295,34.93608159,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.1_7.jpg,9,1,2.091900479,36.31499569,1699.666044,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,0,1,29.01618812,166.8019247,408.0562338,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,1,1,47.85776357,234.3471704,255.327133,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,2,1,10.00818583,53.56219477,481.6216604,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,3,1,0.137072139,0.25136455,183.1298477,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,4,1,2.180335854,9.805012927,439.8969405,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,5,0,0,0,11.8356794,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,6,1,2.22777657,2.944556162,129.2301063,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,7,1,5.542374457,28.89794599,492.5021546,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,8,1,2.390922142,21.55989658,880.1799052,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,9,1,11.56886592,27.32691755,208.8839414,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,10,1,4.626108999,14.41755243,297.2385809,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,11,1,0.26928002,1.68773341,625.070023,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.14_20.jpg,12,1,0.748731941,7.163889687,949.6391123,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,0,1,4.275855248,49.68040793,1112.201953,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,1,0,0,0,83.4961218,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,2,0,0,0,0.402183281,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,3,1,22.63884907,223.9927463,765.4248061,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,4,1,99.47318377,138.9974145,0.736139041,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,5,1,0.217184024,0.736139041,338.2110026,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,6,1,14.70601717,155.5282246,902.0540075,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,7,1,27.75040488,348.8760414,908.3165757,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,8,1,73.56039571,189.3134157,68.0443838,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,9,1,2.950985559,12.56643206,413.2720483,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,10,1,77.22739333,325.046682,95.848894,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,11,1,9.918992187,66.81090204,606.7545246,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,12,1,41.91927142,851.0539357,1179.167265,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,13,1,65.71886524,1143.270612,596.3677822,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.4.L.9_15.jpg,14,1,9.733777038,0.420137891,3.896150531,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.16_20.jpg,0,1,5.880931243,65.53253375,1048.789859,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.16_20.jpg,1,1,3.590155859,21.3282821,572.7484918,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.16_20.jpg,2,1,3.342496315,15.06391841,435.6147659,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.16_20.jpg,3,1,27.90075407,20.59393852,53.21746625,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.16_20.jpg,4,1,3.793133345,15.7102844,398.4666762,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.16_20.jpg,5,1,3.352718002,15.96164895,460.1192186,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.16_20.jpg,6,1,100,6.059681126,0,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.16_20.jpg,0,0,0,0,3.027147371,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.16_20.jpg,1,1,17.47751047,126.8349612,598.8688595,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.16_20.jpg,2,0,0,0,866.0586038,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.16_20.jpg,3,1,100,7.851551278,0,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.16_20.jpg,4,1,0.028946178,1.005458202,3472.538423,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.16_20.jpg,5,0,0,0,38.98305085,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.16_20.jpg,6,1,0.068550711,0.96954898,1413.383367,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.5.L.16_20.jpg,7,1,0.877606395,17.2184717,1944.76264,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.9_15.jpg,0,1,1.612290258,5.027291008,306.7832519,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.9_15.jpg,1,1,0.882678356,7.11900316,799.4039069,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.9_15.jpg,2,1,1.313899838,6.948434358,521.8920569,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.9_15.jpg,3,1,19.78257705,204.9877909,831.2158862,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.9_15.jpg,4,1,0.965274985,9.611103131,986.0744039,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.9_15.jpg,5,1,17.54331407,173.2027435,814.0835967,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.9_15.jpg,6,1,0.245726852,3.177966102,1290.114191,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.9_15.jpg,7,0,0,0,1151.041367,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.1_7.jpg,0,1,1.74468092,19.24734272,1083.953964,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.1_7.jpg,1,0,0,0,645.5688021,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.1_7.jpg,2,1,0.799964653,6.176386096,765.9059897,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.1_7.jpg,3,1,0.674611741,7.630709566,1123.495404,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.1_7.jpg,4,1,1.28328521,13.28641195,1022.057239,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.1_7.jpg,5,1,4.691402577,35.47831083,720.7627119,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.1_7.jpg,6,1,32.15111211,349.6444987,737.8590922,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.2.U.1_7.jpg,7,1,0.97723415,13.54136742,1372.141626,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.16_20.jpg,0,1,100,7.630709566,0,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.16_20.jpg,1,1,4.633179795,38.79273197,798.4882218,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.16_20.jpg,2,1,7.829947613,23.05192473,271.355214,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.16_20.jpg,3,1,7.138105221,66.27046826,862.1337259,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.16_20.jpg,4,1,3.998665674,49.93177248,1198.779086,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.16_20.jpg,5,1,1.35336599,1.255027291,91.47874174,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.16_20.jpg,6,1,1.495022349,15.54151106,1024.008905,FALSE
2019,Bodega Bay,F Blake's Landing/Disease Scans/,BB.F.6.L.16_20.jpg,7,1,6.776872181,17.45188164,240.0693048,FALSE
